Iso3_code,Country,Year,VALUE,population,rate_per_100k
ABW,Aruba,1990,0.0,62753.0,0.0
ABW,Aruba,1995,13.903264048051849,79805.0,17.421545076188018
ABW,Aruba,1999,4.31290078233869,89659.0,4.810337815878707
ABW,Aruba,2001,8.42943358618017,91439.0,9.21864148359034
ABW,Aruba,2002,10.471746636243761,92074.0,11.373185303390493
ABW,Aruba,2003,8.33322500270827,93128.0,8.948141270840424
ABW,Aruba,2004,4.14563497385007,95138.0,4.357496451312903
ABW,Aruba,2005,12.367398917542179,97635.0,12.666972824849879
ABW,Aruba,2006,10.241502214534691,99405.0,10.302803897726163
ABW,Aruba,2007,6.10600805491422,100150.0,6.09686276077306
ABW,Aruba,2008,10.1122392118972,100917.0,10.020352578750064
ABW,Aruba,2009,8.03936359826509,101604.0,7.9124479334131435
ABW,Aruba,2010,7.9954651470580895,101838.0,7.851160811345558
ABW,Aruba,2011,3.98057060239055,102591.0,3.880038797156232
ABW,Aruba,2012,7.93068241560088,104110.0,7.617599092883373
ABW,Aruba,2013,11.85037661799478,105675.0,11.213983078301187
ABW,Aruba,2014,3.93475053810249,106807.0,3.6839818907960056
AFG,Afghanistan,2009,1119.0595496983635,27466101.0,4.07432984280646
AFG,Afghanistan,2010,986.4754522847713,28284089.0,3.4877398818988703
AFG,Afghanistan,2011,1235.1945353960862,29347708.0,4.208827944574364
AFG,Afghanistan,2012,1954.3743384578695,30560034.0,6.395196872025305
AFG,Afghanistan,2015,3376.952185909552,33831764.0,9.981602454750963
AFG,Afghanistan,2016,2324.679997459411,34700612.0,6.69924783303364
AFG,Afghanistan,2017,2430.792021207582,35688935.0,6.811052280510982
AFG,Afghanistan,2018,2480.7332481670883,36743039.0,6.7515734018818865
AFG,Afghanistan,2019,2719.163966957946,37856121.0,7.182891155060356
AFG,Afghanistan,2020,2576.578108939064,39068979.0,6.594946105295108
AFG,Afghanistan,2021,1617.0324584656778,40000412.0,4.042539508007262
AGO,Angola,2011,1059.3562007100277,24218352.0,4.374187808939385
AGO,Angola,2012,1221.8337012162576,25177394.0,4.852899792632461
AGO,Angola,2015,1258.453473243895,28157798.0,4.46928937143414
AGO,Angola,2016,1200.098266563456,29183070.0,4.112309865149403
AIA,Anguilla,1990,0.0,,
AIA,Anguilla,1991,12.490950876185,,
AIA,Anguilla,1992,0.0,,
AIA,Anguilla,1993,11.8365843086259,,
AIA,Anguilla,1994,0.0,,
AIA,Anguilla,1995,11.2944204241301,,
AIA,Anguilla,1996,0.0,,
AIA,Anguilla,1997,10.75276734773492,,
AIA,Anguilla,1998,0.0,,
AIA,Anguilla,1999,0.0,,
AIA,Anguilla,2000,9.94734487540822,,
AIA,Anguilla,2001,0.0,,
AIA,Anguilla,2002,19.1137637444915,,
AIA,Anguilla,2003,18.842814434292,,
AIA,Anguilla,2004,9.28672053035011,,
AIA,Anguilla,2005,0.0,,
AIA,Anguilla,2006,45.0978387264926,,
AIA,Anguilla,2007,35.555695803092505,,
AIA,Anguilla,2008,8.7582528414601,,
AIA,Anguilla,2009,8.62572921035574,,
AIA,Anguilla,2010,0.0,,
AIA,Anguilla,2011,0.0,,
AIA,Anguilla,2012,42.372000896928,,
AIA,Anguilla,2013,8.54603078780561,,
AIA,Anguilla,2014,33.136467931675,,
ALB,Albania,1992,133.9603948330861,3247039.0,4.1256170570506265
ALB,Albania,1993,196.8270355841199,3227287.0,6.09883891900906
ALB,Albania,1994,115.42569506817668,3207536.0,3.598578318939419
ALB,Albania,1995,266.9482791055087,3187784.0,8.374101855881976
ALB,Albania,1996,280.3803753791966,3168033.0,8.850298446360773
ALB,Albania,1997,1375.3046638507867,3148281.0,43.684304668191515
ALB,Albania,1998,680.559899007284,3128530.0,21.753344190635346
ALB,Albania,1999,548.6844618578932,3108778.0,17.649522154939763
ALB,Albania,2000,135.13752044085123,3089027.0,4.374760092445007
ALB,Albania,2001,226.9886896000516,3060173.0,7.417511676629119
ALB,Albania,2002,222.89194828996725,3051010.0,7.305513527978185
ALB,Albania,2003,334.390984858507,3039616.0,11.001093061048074
ALB,Albania,2004,275.61663478458007,3026939.0,9.105457189080457
ALB,Albania,2005,291.1672764639279,3011487.0,9.66855498509301
ALB,Albania,2006,196.22785730405562,2992547.0,6.557218894274865
ALB,Albania,2007,203.51694886378485,2970017.0,6.852383298270173
ALB,Albania,2008,195.31488101711685,2947314.0,6.626877252207157
ALB,Albania,2009,87.87018701294404,2927519.0,3.001524055452554
ALB,Albania,2010,123.06320641959299,2913021.0,4.224590431019652
ALB,Albania,2011,146.87720435898422,2905195.0,5.055674553996693
ALB,Albania,2012,162.39518158737926,2900401.0,5.5990596330431295
ALB,Albania,2013,186.19073127153322,2895092.0,6.431254387478298
ALB,Albania,2014,319.64141379964076,2889104.0,11.06368665855022
ALB,Albania,2015,237.93477750883864,2880703.0,8.259608071669957
ALB,Albania,2016,221.38474322402362,2876101.0,7.697391128615568
ALB,Albania,2017,158.2790613621876,2873457.0,5.508314944757747
ALB,Albania,2018,186.2192686071015,2866376.0,6.496679731029756
ALB,Albania,2019,142.78334646731665,2854191.0,5.002585547614601
ALB,Albania,2020,127.28279914699176,2837849.0,4.4851857567824
ALB,Albania,2021,167.6849375999141,2811666.0,5.963899609694541
ALB,Albania,2022,49.6975478920699,2777689.0,1.7891689059527507
ALB,Albania,2023,40.38708340817063,2745972.0,1.4707754998292273
AND,Andorra,2004,2.3454423141607803,74325.0,3.1556573348950967
AND,Andorra,2007,0.0,81877.0,0.0
AND,Andorra,2008,2.19768367976334,83495.0,2.6321141143341995
AND,Andorra,2009,0.0,83888.0,0.0
AND,Andorra,2010,0.0,80706.0,0.0
AND,Andorra,2011,6.8568838949384805,77783.0,8.815401687950427
AND,Andorra,2012,4.60301429054846,76834.0,5.9908559889482
AND,Andorra,2013,0.0,75194.0,0.0
AND,Andorra,2014,2.35617125730637,73737.0,3.1953717364503165
AND,Andorra,2015,0.0,72174.0,0.0
AND,Andorra,2017,7.06710726995424,73763.0,9.580829507956889
AND,Andorra,2018,4.66091908145073,75162.0,6.201164260465036
AND,Andorra,2020,4.58464719565779,77380.0,5.924847758668635
ARE,United Arab Emirates,2005,38.814613305207736,4664790.0,0.832076327234618
ARE,United Arab Emirates,2006,28.558982651574134,5009100.0,0.5701419946013083
ARE,United Arab Emirates,2010,67.96564564292758,6869838.0,0.9893340373226789
ARE,United Arab Emirates,2011,51.708390053731385,7104538.0,0.7278219928407925
ARE,United Arab Emirates,2012,69.92035359985306,7391448.0,0.9459628695196538
ARE,United Arab Emirates,2013,57.727797670204744,7693031.0,0.7503908104647536
ARE,United Arab Emirates,2014,61.740572167270486,8059440.0,0.7660652870084086
ARE,United Arab Emirates,2015,60.691671912805994,8505237.0,0.7135800203193161
ARE,United Arab Emirates,2019,64.68245938100401,9445785.0,0.6847759014312099
ARE,United Arab Emirates,2020,65.68793813721592,9401038.0,0.6987306948149334
ARE,United Arab Emirates,2021,44.44948191080481,9575152.0,0.46421698486671353
ARE,United Arab Emirates,2022,71.69321812503732,10074977.0,0.7115968416110262
ARG,Argentina,2001,3137.316317639799,37624825.0,8.338421022927811
ARG,Argentina,2002,3579.387486491026,38029349.0,9.412171337697698
ARG,Argentina,2003,2974.721679744074,38424282.0,7.741775577599796
ARG,Argentina,2004,2344.0233024775625,38815916.0,6.038820010012291
ARG,Argentina,2005,3250.2668674344186,39216789.0,8.287947459019193
ARG,Argentina,2006,3162.9627248570655,39622115.0,7.9828215249414765
ARG,Argentina,2007,3172.9091854581043,40016763.0,7.928950138865815
ARG,Argentina,2008,3473.5716092272373,40424148.0,8.592813407538577
ARG,Argentina,2009,3757.1739456711985,40854831.0,9.196400654970764
ARG,Argentina,2010,3773.116297177095,41288694.0,9.138376469783944
ARG,Argentina,2011,3892.304909036846,41730660.0,9.327206684573994
ARG,Argentina,2012,4120.750550626829,42161721.0,9.773677290419025
ARG,Argentina,2013,4661.922338661283,42582455.0,10.947988646171957
ARG,Argentina,2014,5023.649292652371,43024071.0,11.676369008995849
ARG,Argentina,2015,4596.54810298371,43477012.0,10.572364317455188
ARG,Argentina,2016,4465.14799131218,43900313.0,10.17110741627783
ARG,Argentina,2017,2350.294781125038,44288894.0,5.3067362240408125
ARG,Argentina,2018,4734.578910616972,44654882.0,10.602600877138075
ARG,Argentina,2019,3808.449426695837,44973465.0,8.4682143719543
ARG,Argentina,2020,2455.4213177654624,45191965.0,5.433313903844327
ARG,Argentina,2021,4712.376877624227,45312281.0,10.399778544859013
ARG,Argentina,2022,4127.068905712979,45407904.0,9.08887779914479
ARM,Armenia,1990,183.0110813871405,3552128.0,5.152153339832926
ARM,Armenia,1991,191.14668537551364,3613977.0,5.28909523706193
ARM,Armenia,1992,313.538964906674,3571861.0,8.778028173735596
ARM,Armenia,1993,275.76061963335417,3453332.0,7.985349211525395
ARM,Armenia,1994,161.66621688694974,3364610.0,4.804902110109337
ARM,Armenia,1995,119.50709423184281,3307581.0,3.6131267603678587
ARM,Armenia,1996,117.47695018399624,3278735.0,3.5829961916408686
ARM,Armenia,1997,103.08044046602136,3246289.0,3.1753316006683745
ARM,Armenia,1998,95.89864016374511,3208401.0,2.988985484163143
ARM,Armenia,1999,92.84154951589468,3167286.0,2.9312651120200286
ARM,Armenia,2000,93.91141445632454,3221100.0,2.9155075736960834
ARM,Armenia,2001,90.85311376029208,3211800.0,2.828728867310918
ARM,Armenia,2002,71.25812680200156,3199800.0,2.2269556472905045
ARM,Armenia,2003,75.40213085459754,3182500.0,2.3692735539543612
ARM,Armenia,2004,155.99579658307363,3164900.0,4.928932875701401
ARM,Armenia,2005,125.02481280462594,3146400.0,3.973582913953278
ARM,Armenia,2006,105.41094116226817,3127100.0,3.3708848825515068
ARM,Armenia,2007,96.12624062169833,3107400.0,3.0934620783194413
ARM,Armenia,2008,132.32433893357748,3087100.0,4.286363866851657
ARM,Armenia,2009,143.71903654248754,3066000.0,4.687509345808465
ARM,Armenia,2010,117.88935401923798,3044800.0,3.871825867683854
ARM,Armenia,2011,110.66028391830315,3027900.0,3.6546875365204645
ARM,Armenia,2012,111.69543143734319,3024100.0,3.693509852099573
ARM,Armenia,2013,65.15567534571215,3022000.0,2.156044849295571
ARM,Armenia,2014,106.52447387817365,3013800.0,3.5345568345004197
ARM,Armenia,2015,95.14941491915503,3004600.0,3.1667914171322313
ARM,Armenia,2016,105.49459579603553,2992300.0,3.5255354007297237
ARM,Armenia,2017,97.22474020686708,2979400.0,3.263232201344804
ARM,Armenia,2018,51.71823401969337,2969000.0,1.7419411929839466
ARM,Armenia,2019,75.51379877522903,2962500.0,2.548988988193385
ARM,Armenia,2020,53.79875246139384,2961500.0,1.8166048442138727
ARM,Armenia,2021,64.16001645793185,2962300.0,2.1658851722624934
ASM,American Samoa,2001,2.75274084850184,57053.0,4.824883614361804
ASM,American Samoa,2002,19.267465804439098,57062.0,33.765843826783325
ASM,American Samoa,2003,8.26588322026312,56971.0,14.508931246183359
ASM,American Samoa,2004,11.04002252807209,56818.0,19.430501827012726
ASM,American Samoa,2005,16.597523711959298,56617.0,29.31544184954925
ASM,American Samoa,2006,11.09540661114511,56374.0,19.681779918304734
ASM,American Samoa,2007,2.78211822572309,56113.0,4.958063596177516
ASM,American Samoa,2008,8.37364763201261,55828.0,14.999010589690853
ASM,American Samoa,2009,5.6017864860971,55528.0,10.08821943181296
ASM,American Samoa,2010,14.05329675801443,55228.0,25.4459635656088
ASM,American Samoa,2011,14.10821469883688,54895.0,25.700363783289696
ASM,American Samoa,2012,5.670465598561179,54489.0,10.406624453671713
ASM,American Samoa,2013,8.554938340184421,54006.0,15.840718327934713
ASM,American Samoa,2014,8.61104253170239,53466.0,16.105641962560114
ASM,American Samoa,2015,11.56458262415371,52878.0,21.870310193565775
ASM,American Samoa,2016,0.0,52245.0,0.0
ASM,American Samoa,2017,20.5695731399992,51586.0,39.87433245454038
ASM,American Samoa,2018,38.5360106858383,50908.0,75.697357361983
ASM,American Samoa,2019,0.0,50209.0,0.0
ATG,Antigua and Barbuda,1990,2.58562786899543,63066.0,4.099876112319522
ATG,Antigua and Barbuda,1991,7.7328316531781,63387.0,12.199396805619607
ATG,Antigua and Barbuda,1992,5.10537307175741,64404.0,7.927105570705873
ATG,Antigua and Barbuda,1993,10.098769573238599,65587.0,15.397517150103829
ATG,Antigua and Barbuda,1994,12.48027078580245,66843.0,18.671021327292983
ATG,Antigua and Barbuda,1995,17.2656606319247,68189.0,25.320301855027495
ATG,Antigua and Barbuda,1996,7.3096327474627,69612.0,10.500535464377837
ATG,Antigua and Barbuda,1997,2.40740010977721,71053.0,3.388175178778109
ATG,Antigua and Barbuda,2000,11.67449807774455,74912.0,15.584282995707698
ATG,Antigua and Barbuda,2001,16.202171712524162,76069.0,21.299309459206984
ATG,Antigua and Barbuda,2002,11.490809014435559,77032.0,14.916929346811143
ATG,Antigua and Barbuda,2003,11.419803810795539,77884.0,14.66258000461653
ATG,Antigua and Barbuda,2004,9.081333087735569,78719.0,11.536392850183017
ATG,Antigua and Barbuda,2005,6.76834714013855,79611.0,8.501773800277034
ATG,Antigua and Barbuda,2006,24.6469654111458,80604.0,30.57784404141953
ATG,Antigua and Barbuda,2007,37.8068148438265,81704.0,46.27290566413701
ATG,Antigua and Barbuda,2008,35.2975685063682,82912.0,42.572327897491554
ATG,Antigua and Barbuda,2009,35.0084706497333,84173.0,41.591092927344036
ATG,Antigua and Barbuda,2010,13.03230759313412,85320.0,15.274622120410362
ATG,Antigua and Barbuda,2012,21.4600045840018,87260.0,24.5931750905361
ATG,Antigua and Barbuda,2017,54.73944378122649,90468.0,60.50696796792953
ATG,Antigua and Barbuda,2018,31.49693157072787,90926.0,34.640181654013006
ATG,Antigua and Barbuda,2019,6.28358699042834,91364.0,6.87753052671549
ATG,Antigua and Barbuda,2020,22.97656947499074,91846.0,25.016407328561655
ATG,Antigua and Barbuda,2021,33.3255801362224,92349.0,36.08656307726386
ATG,Antigua and Barbuda,2022,20.771219302025003,92840.0,22.373135827256572
AUS,Australia,1990,376.18377608517613,17065128.0,2.204400553486479
AUS,Australia,1991,341.95929365734867,17284036.0,1.9784689968092446
AUS,Australia,1992,302.7151692503089,17478635.0,1.731915388417396
AUS,Australia,1993,334.87892384044585,17634808.0,1.8989655222809674
AUS,Australia,1994,321.7879658555513,17805468.0,1.8072423923681833
AUS,Australia,1995,357.9673568524766,18004882.0,1.9881683026441195
AUS,Australia,1996,355.9338653557172,18224767.0,1.953022858156251
AUS,Australia,1997,365.967045237312,18423037.0,1.986464257968499
AUS,Australia,1998,335.7859322756301,18607584.0,1.8045649143684108
AUS,Australia,1999,387.0359618552763,18812264.0,2.057359825777888
AUS,Australia,2000,363.8920713377796,19028802.0,1.9123225484073019
AUS,Australia,2001,348.79185252403084,19274701.0,1.8095837259630165
AUS,Australia,2002,367.8677895858483,19495210.0,1.8869650010738446
AUS,Australia,2003,303.5237553586553,19720737.0,1.539109594933776
AUS,Australia,2004,366.8207506411162,19932722.0,1.8402943192661605
AUS,Australia,2005,395.94141365464225,20176844.0,1.9623555282215703
AUS,Australia,2006,396.91835486549064,20450966.0,1.940829371412043
AUS,Australia,2007,369.7561819573445,20827622.0,1.7753163657250188
AUS,Australia,2008,356.66116155388045,21249199.0,1.6784687345338545
AUS,Australia,2009,363.6618455547766,21691653.0,1.6765059147625891
AUS,Australia,2010,350.5762199089627,22031750.0,1.5912318354600188
AUS,Australia,2011,363.6103364023884,22340024.0,1.6276183785764438
AUS,Australia,2012,340.48341697354584,22733465.0,1.497718966174078
AUS,Australia,2013,383.6439815503095,23128129.0,1.6587765553811529
AUS,Australia,2014,369.559612776119,23475686.0,1.5742228481677554
AUS,Australia,2015,365.5199597862068,23815995.0,1.5347666968615286
AUS,Australia,2016,344.4097843058783,24190907.0,1.4237158793007567
AUS,Australia,2017,351.4152256485307,24592588.0,1.4289477205429972
AUS,Australia,2018,342.3574999913912,24963258.0,1.3714455861145658
AUS,Australia,2019,231.90649685115957,25334826.0,0.915366447952552
AUS,Australia,2020,308.19252055767544,25649248.0,1.2015655217559418
AUS,Australia,2021,271.04020518239855,25685412.0,1.055230125109142
AUS,Australia,2022,304.15644509464903,26014399.0,1.169184977498996
AUS,Australia,2023,226.85440603582668,26652777.0,0.8511473533726962
AUT,Austria,1990,90.15891082955945,7677850.0,1.174272886674778
AUT,Austria,1991,104.32780896051895,7754891.0,1.3453162521629118
AUT,Austria,1992,98.23681706022101,7840709.0,1.2529073207565924
AUT,Austria,1993,81.01169833103287,7905633.0,1.0247338616785382
AUT,Austria,1994,89.10856993848067,7936118.0,1.1228231477717527
AUT,Austria,1995,78.98109239984824,7948278.0,0.9936880969670189
AUT,Austria,1996,100.24357572236205,7959017.0,1.2594969419258943
AUT,Austria,1997,66.82812581263767,7968041.0,0.8387020826403587
AUT,Austria,1998,77.96509786248997,7976789.0,0.9773995258303808
AUT,Austria,1999,60.75057301558659,7992324.0,0.76011148966917
AUT,Austria,2000,83.02334627242377,8011566.0,1.036293606923088
AUT,Austria,2001,70.87040507719716,8042293.0,0.8812213765053967
AUT,Austria,2002,65.80429254644156,8081957.0,0.8142123565671231
AUT,Austria,2003,88.07108534925139,8121423.0,1.0844292354831337
AUT,Austria,2004,86.03994731259874,8171966.0,1.0528671718971756
AUT,Austria,2005,82.99645111505006,8227829.0,1.008728439969402
AUT,Austria,2006,102.22129673054633,8268641.0,1.2362526892937584
AUT,Austria,2007,88.04857783918722,8295487.0,1.06140336111897
AUT,Austria,2008,85.00922085446764,8321496.0,1.0215617583000416
AUT,Austria,2009,71.8508021896293,8343323.0,0.8611772813977033
AUT,Austria,2010,95.12371753494867,8363404.0,1.1373803960079971
AUT,Austria,2011,107.26291659865582,8391643.0,1.2782111512448255
AUT,Austria,2012,120.41135710762404,8429991.0,1.4283687504248113
AUT,Austria,2013,95.1083067413406,8479823.0,1.1215836314194365
AUT,Austria,2014,75.87741695467878,8546356.0,0.8878335626865858
AUT,Austria,2015,44.509021333026226,8642699.0,0.5149898351548079
AUT,Austria,2016,86.98421643010853,8736668.0,0.9956223176857416
AUT,Austria,2017,96.07969544632763,8797566.0,1.0921167905569296
AUT,Austria,2018,184.05843920204717,8840521.0,2.081986335443886
AUT,Austria,2019,111.2386165508898,8879920.0,1.2526984088920825
AUT,Austria,2020,106.1769446628642,8916864.0,1.190743120707731
AUT,Austria,2021,105.15980087780198,8955797.0,1.1742092956975463
AUT,Austria,2022,108.18040609720568,9041851.0,1.1964409289337512
AUT,Austria,2023,80.87619103111146,9131761.0,0.8856582101865288
AZE,Azerbaijan,1990,333.54980634281725,7175200.0,4.648648209705893
AZE,Azerbaijan,1991,361.8808445036769,7271300.0,4.976838316445159
AZE,Azerbaijan,1992,571.615673163394,7382050.0,7.743318904144433
AZE,Azerbaijan,1993,484.3698384153228,7494800.0,6.462745348979597
AZE,Azerbaijan,1994,505.5581156155041,7596550.0,6.655101534453194
AZE,Azerbaijan,1995,448.73887608581185,7684850.0,5.839266558043578
AZE,Azerbaijan,1996,405.10791622302287,7763000.0,5.218445397694485
AZE,Azerbaijan,1997,287.57852915269564,7838250.0,3.6689124377596487
AZE,Azerbaijan,1998,283.48874704640184,7913000.0,3.582569784486312
AZE,Azerbaijan,1999,244.98748042012122,7982750.0,3.0689609523049226
AZE,Azerbaijan,2000,228.76459853289117,8048600.0,2.8422905664698352
AZE,Azerbaijan,2001,220.64185728383987,8111200.0,2.7202122655567598
AZE,Azerbaijan,2002,214.54619986576003,8171950.0,2.625397853214472
AZE,Azerbaijan,2004,314.6631874630884,8306500.0,3.7881561122384686
AZE,Azerbaijan,2005,329.7919110859661,8391850.0,3.9299071251984494
AZE,Azerbaijan,2006,272.08791488834146,8484550.0,3.20686323833723
AZE,Azerbaijan,2007,489.482362057569,8581300.0,5.7040583834333844
AZE,Azerbaijan,2008,474.24453716875615,8763400.0,5.411650012195679
AZE,Azerbaijan,2009,297.24993455914085,8947243.0,3.322251721107171
AZE,Azerbaijan,2010,542.8708732585058,9054332.0,5.9957031977456285
AZE,Azerbaijan,2011,477.0993123490868,9173082.0,5.201079771761408
AZE,Azerbaijan,2012,495.2260086076628,9295784.0,5.327425945005421
AZE,Azerbaijan,2013,580.0393023911323,9416801.0,6.1596215359242725
AZE,Azerbaijan,2014,521.3576223287424,9535079.0,5.467785031762636
AZE,Azerbaijan,2015,213.16347016513123,9649341.0,2.2090987370550095
AZE,Azerbaijan,2016,506.0767964259353,9757812.0,5.1863757615532595
AZE,Azerbaijan,2017,490.8753527295129,9854033.0,4.981466499346134
AZE,Azerbaijan,2018,522.1495129203222,9939771.0,5.253134231365312
AZE,Azerbaijan,2019,432.23323335451596,10024283.0,4.311861839440446
AZE,Azerbaijan,2020,424.1250357257558,10093121.0,4.202119797491339
AZE,Azerbaijan,2021,198.92488634254545,10137750.0,1.9622192926689397
AZE,Azerbaijan,2022,247.3797257468065,10141756.0,2.439219852526589
BDI,Burundi,2012,504.96473671628837,10071028.0,5.014033688678935
BDI,Burundi,2013,524.9811575740824,10439341.0,5.028872584716626
BDI,Burundi,2014,569.222325943418,10799785.0,5.270682017682926
BDI,Burundi,2015,465.1728595764864,11047580.0,4.210631283742561
BDI,Burundi,2016,640.6497421448788,11239451.0,5.700009209923855
BEL,Belgium,1990,104.71291484594802,9967379.0,1.050556167734246
BEL,Belgium,1991,103.25466907186473,10004486.0,1.0320836979717372
BEL,Belgium,1992,122.15479116514739,10045158.0,1.216056443961831
BEL,Belgium,1993,146.14391985057085,10084475.0,1.4491971059531692
BEL,Belgium,1994,121.1862389754533,10115603.0,1.1980130000698257
BEL,Belgium,1995,143.40077229903727,10136811.0,1.4146537041978713
BEL,Belgium,1996,121.18145476364776,10156637.0,1.1931257833045306
BEL,Belgium,1997,146.42415668316463,10181245.0,1.4381753575634868
BEL,Belgium,2000,214.0679462767066,10251250.0,2.088213108418062
BEL,Belgium,2001,284.7413228019877,10286570.0,2.768088126576572
BEL,Belgium,2002,322.08720442799955,10332785.0,3.1171383555159573
BEL,Belgium,2010,214.9475842891393,10895586.0,1.972795077650154
BEL,Belgium,2011,248.2285371153118,11038264.0,2.248800509892786
BEL,Belgium,2012,296.64685594027395,11106932.0,2.6708262546333583
BEL,Belgium,2013,251.23112761727398,11159407.0,2.2512946038913535
BEL,Belgium,2014,231.0427972263274,11209057.0,2.0612152942600557
BEL,Belgium,2015,247.17288453837,11274196.0,2.192377039909276
BEL,Belgium,2017,99.87020875912582,11375158.0,0.8779676621557768
BEL,Belgium,2019,1.0087027521061096,11488980.0,0.008779741561967291
BEL,Belgium,2020,1.0086654309184482,11538604.0,0.0087416591376084
BEL,Belgium,2021,126.08030153549306,11586195.0,1.088194196071213
BGD,Bangladesh,2000,3345.4846834003292,134544304.0,2.4865301495040093
BGD,Bangladesh,2001,3680.688482299515,136805810.0,2.6904474907165965
BGD,Bangladesh,2002,3505.5213472749706,138933658.0,2.523162060035136
BGD,Bangladesh,2003,3473.4622198661395,140970351.0,2.4639664973708832
BGD,Bangladesh,2004,3904.730526262997,142902856.0,2.732437010400266
BGD,Bangladesh,2005,3594.482106547796,144715786.0,2.4838217072930773
BGD,Bangladesh,2006,4168.8455123110125,146405973.0,2.8474558973840587
BGD,Bangladesh,2007,3865.6103242425443,147989278.0,2.612088102924959
BGD,Bangladesh,2008,4101.742278104618,149474264.0,2.74411271100463
BGD,Bangladesh,2009,4221.796378433422,150873714.0,2.798231889773339
BGD,Bangladesh,2010,3990.620202418324,152201981.0,2.6219239567048236
BGD,Bangladesh,2011,3968.5821812804484,153591076.0,2.5838624773228673
BGD,Bangladesh,2012,4116.652993684924,155070101.0,2.6547045285570063
BGD,Bangladesh,2013,4395.806452391163,156532141.0,2.808245274298754
BGD,Bangladesh,2014,4516.857596330315,157964929.0,2.859405328084131
BGD,Bangladesh,2015,4037.531634784371,159383179.0,2.533223179583067
BGD,Bangladesh,2016,3593.2330432475837,160811932.0,2.234431859973913
BGD,Bangladesh,2017,3551.188226353846,162186147.0,2.189575553794891
BGD,Bangladesh,2018,3832.3421766820857,163523103.0,2.3436090108209884
BGR,Bulgaria,1990,229.57300621772052,8718289.0,2.633234642918129
BGR,Bulgaria,1991,379.3124281765087,8632367.0,4.394072079842165
BGR,Bulgaria,1992,467.3977634682523,8540164.0,5.472936625903816
BGR,Bulgaria,1993,495.78749294427837,8472313.0,5.851855248316232
BGR,Bulgaria,1994,497.845370350844,8443591.0,5.8961331778249795
BGR,Bulgaria,1995,499.91080617413616,8406067.0,5.947023812374279
BGR,Bulgaria,1996,443.28258322661634,8362826.0,5.300631428019862
BGR,Bulgaria,1997,402.8435567673372,8312068.0,4.846490148628924
BGR,Bulgaria,1998,385.68162809330744,8256786.0,4.671086644286378
BGR,Bulgaria,1999,331.05331911985957,8210624.0,4.032011685346443
BGR,Bulgaria,2000,336.1497305268739,8170172.0,4.114353168169212
BGR,Bulgaria,2001,311.8847432008165,8009142.0,3.8941092966115036
BGR,Bulgaria,2002,258.2434732256055,7837161.0,3.295115070694675
BGR,Bulgaria,2003,385.8818555715202,7775327.0,4.962901953467941
BGR,Bulgaria,2004,400.09714908064205,7716860.0,5.184714366732609
BGR,Bulgaria,2005,364.678332478563,7658972.0,4.761452744292093
BGR,Bulgaria,2006,327.22758600650707,7601022.0,4.305047216104716
BGR,Bulgaria,2007,386.02182185897567,7545338.0,5.1160308770657545
BGR,Bulgaria,2008,319.1801628976305,7492561.0,4.259960818438856
BGR,Bulgaria,2009,269.55234497169243,7444443.0,3.620853097695723
BGR,Bulgaria,2010,277.6839848238649,7395599.0,3.7547193246127173
BGR,Bulgaria,2011,245.27912168319213,7348328.0,3.337890220512641
BGR,Bulgaria,2012,251.38936097357208,7305888.0,3.4409145195433064
BGR,Bulgaria,2013,187.54659599610412,7160005.0,2.619364036702546
BGR,Bulgaria,2014,188.57494705265123,7073572.0,2.665908356522719
BGR,Bulgaria,2015,227.12085641873088,6984225.0,3.251912079274807
BGR,Bulgaria,2016,163.25887745856363,6894139.0,2.3680821848611355
BGR,Bulgaria,2017,181.5298080999226,6803468.0,2.668195221906278
BGR,Bulgaria,2018,166.33460415042794,6710798.0,2.478611398382546
BGR,Bulgaria,2019,142.00703350556068,6616726.0,2.1461827723493565
BGR,Bulgaria,2020,109.55762071704781,6550696.0,1.6724577162037104
BGR,Bulgaria,2021,147.10840839812508,6507301.0,2.2606670322784375
BGR,Bulgaria,2022,121.7580192046018,6465097.0,1.8833131073609846
BGR,Bulgaria,2023,75.0889073741543,6446596.0,1.164783823496219
BHR,Bahrain,1995,5.842854782863751,558879.0,1.0454597118273814
BHR,Bahrain,1996,9.31450739656881,573792.0,1.623324723343792
BHR,Bahrain,1997,6.961530756965088,589115.0,1.181693006792407
BHR,Bahrain,2001,10.28579602560448,661316.0,1.5553526643245406
BHR,Bahrain,2002,9.06355046380771,710553.0,1.2755629015439678
BHR,Bahrain,2003,1.123262613463236,764517.0,0.14692447826055352
BHR,Bahrain,2007,4.378284574027927,1039295.0,0.42127447683554015
BHR,Bahrain,2008,6.535373224289705,1103496.0,0.5922425839594982
BHR,Bahrain,2009,14.09833893134157,1178415.0,1.1963814896570029
BHR,Bahrain,2010,2.164847301944209,1228543.0,0.17621257879815433
BHR,Bahrain,2011,12.99442459278313,1195020.0,1.087381348662209
BHR,Bahrain,2012,9.739947200656415,1208964.0,0.8056441052551122
BHR,Bahrain,2013,11.874958141207108,1253191.0,0.9475776750078087
BHR,Bahrain,2014,9.685532521662829,1314562.0,0.7367878062550742
BHR,Bahrain,2015,3.219034059796298,1370322.0,0.23491077716013448
BHR,Bahrain,2016,4.279797762177498,1423726.0,0.30060543687321145
BHR,Bahrain,2017,6.40485966551844,1501116.0,0.42667319950746246
