Iso3_code,Region,Subregion,Country,Dimension,Category,Sex,Age,Year,Counts
BIG5_AMER,Americas,Americas,All Americas,Total,Total,Male,Total,2006,121671.640175294
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Total,Total,2003,120828.144160283
BIG5_AFR,Africa,Africa,All Africa,Total,Total,Total,Total,2005,120417.640132193
BIG5_AFR,Africa,Africa,All Africa,Total,Total,Male,Total,2013,119826.189404851
BIG5_AMER,Americas,Americas,All Americas,Total,Total,Male,Total,2007,119797.911563165
BIG5_AMER,Americas,Americas,All Americas,Total,Total,Male,Total,2004,119059.131990018
BIG5_AFR,Africa,Africa,All Africa,Total,Total,Total,Total,2002,118711.860378904
BIG5_AFR,Africa,Africa,All Africa,Total,Total,Total,Total,2004,118696.563462458
BIG5_AMER,Americas,Americas,All Americas,Total,Total,Male,Total,2005,118085.926024602
BIG5_AFR,Africa,Africa,All Africa,Total,Total,Total,Total,2003,117923.048697735
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Total,Total,2005,117842.001686206
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Total,Total,2012,116740.823325337
BIG5_AFR,Africa,Africa,All Africa,Total,Total,Male,Total,2012,116605.444208112
BIG5_AMER,Americas,Americas,All Americas,Total,Total,Male,Total,2000,116578.473982243
BIG5_AFR,Africa,Africa,All Africa,Total,Total,Total,Total,2001,116305.687829053
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Total,Total,2011,116199.857467579
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Total,Total,2006,115642.536395691
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Total,Total,2014,115162.953901488
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Total,Total,2013,115156.986685714
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Total,Total,2008,114462.829023697
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Total,Total,2009,114429.934276492
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Total,Total,2007,114324.777431883
BIG5_AFR,Africa,Africa,All Africa,Total,Total,Total,Total,2000,113751.116399299
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Total,Total,2010,113079.243884714
BIG5_AFR,Africa,Africa,All Africa,Total,Total,Male,Total,2011,112978.210380632
BIG5_AFR,Africa,Africa,All Africa,Total,Total,Male,Total,2010,109057.354868379
BIG5_AFR,Africa,Africa,All Africa,Total,Total,Male,Total,2009,107724.834776806
BIG5_AFR,Africa,Africa,All Africa,Total,Total,Male,Total,2008,107118.905950773
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Total,Total,2021,106954.121729997
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Total,Total,2015,106934.544779616
BIG5_AFR,Africa,Africa,All Africa,Total,Total,Male,Total,2007,104538.226035177
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Total,Total,2016,104284.346048222
BIG5_AFR,Africa,Africa,All Africa,Total,Total,Male,Total,2006,103636.53259385
BIG5_AFR,Africa,Africa,All Africa,Total,Total,Male,Total,2005,100576.508897899
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Total,Total,2017,100271.214409986
BIG5_AFR,Africa,Africa,All Africa,Total,Total,Male,Total,2002,99134.2133573971
BIG5_AFR,Africa,Africa,All Africa,Total,Total,Male,Total,2004,99100.7089610504
BIG5_AFR,Africa,Africa,All Africa,Total,Total,Male,Total,2003,98416.6853193708
BIG5_AFR,Africa,Africa,All Africa,Total,Total,Male,Total,2001,97181.9764927008
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Total,Total,2018,97046.8371104176
BIG5_AFR,Africa,Africa,All Africa,Total,Total,Male,Total,2000,95070.3745651019
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Total,Total,2019,94380.4685409213
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Total,Total,2022,93726.7246478065
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Total,Total,2020,93191.0392133887
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2000,89580.552148474
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2001,88380.1838117663
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2002,87584.2296272794
WORLD,World,World,World,Total,Total,Female,Total,2001,86501.5758801038
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2003,86222.5147682097
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2004,86177.1618124639
WORLD,World,World,World,Total,Total,Female,Total,2002,85908.6645826312
WORLD,World,World,World,Total,Total,Female,Total,2014,84894.3147078791
WORLD,World,World,World,Total,Total,Female,Total,2000,84577.1619899223
WORLD,World,World,World,Total,Total,Female,Total,2012,84492.2193030405
WORLD,World,World,World,Total,Total,Female,Total,2003,84430.1989702625
WORLD,World,World,World,Total,Total,Female,Total,2004,84386.2856777953
WORLD,World,World,World,Total,Total,Female,Total,2016,84147.7903718118
WORLD,World,World,World,Total,Total,Female,Total,2013,84147.2957788396
WORLD,World,World,World,Total,Total,Female,Total,2021,83939.5344142506
WORLD,World,World,World,Total,Total,Female,Total,2022,83921.2086774606
WORLD,World,World,World,Total,Total,Female,Total,2017,83796.7078968438
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2005,83592.9262405943
WORLD,World,World,World,Total,Total,Female,Total,2011,83591.4556632626
WORLD,World,World,World,Total,Total,Female,Total,2015,82378.1780136733
WORLD,World,World,World,Total,Total,Female,Total,2009,82171.8591239542
WORLD,World,World,World,Total,Total,Female,Total,2018,82047.2099833829
WORLD,World,World,World,Total,Total,Female,Total,2010,81858.6063435774
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2006,81851.8699404325
WORLD,World,World,World,Total,Total,Female,Total,2005,81668.5172039272
WORLD,World,World,World,Total,Total,Female,Total,2019,80421.8100459892
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2012,80076.8185425935
WORLD,World,World,World,Total,Total,Female,Total,2006,79850.7760908764
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2008,79798.3035761004
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2007,79758.7755127729
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2011,79710.6616935931
WORLD,World,World,World,Total,Total,Female,Total,2020,79687.127832619
WORLD,World,World,World,Total,Total,Female,Total,2007,79415.1647932101
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2013,78984.3030577679
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2014,78909.0012374747
WORLD,World,World,World,Total,Total,Female,Total,2008,78288.4325157427
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2009,78147.6059541069
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2010,78039.2041991196
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2021,73948.9008961293
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2015,73910.2842254471
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2016,70806.8947406008
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2017,67372.1787876146
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2018,64758.9149435832
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Total,Total,2017,63788.0
NGA,Africa,Sub-Saharan Africa,Nigeria,Total,Total,Total,Total,2016,63400.0
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2019,62122.2773302995
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2022,62028.0920622688
BIG5_ASIA,Asia,Asia,All Asia,Total,Total,Male,Total,2020,61967.5837511955
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Total,Total,2016,61208.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Total,Total,2014,59733.0
BIG5_EUR,Europe,Europe,All Europe,Total,Total,Total,Total,2002,59282.3405144962
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Male,Total,2017,58750.0
BIG5_EUR,Europe,Europe,All Europe,Total,Total,Total,Total,2001,58662.5587070247
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Total,Total,2015,58184.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Total,Total,2013,56845.0
BIG5_EUR,Europe,Europe,All Europe,Total,Total,Total,Total,2000,56496.3203199482
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Male,Total,2016,56465.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Total,Total,2012,56388.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Total,Total,2018,55980.0
BIG5_EUR,Europe,Europe,All Europe,Total,Total,Total,Total,2003,55779.2710878351
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Male,Total,2014,54786.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Male,Total,2015,53467.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Total,Total,2010,52289.0
BIG5_EUR,Europe,Europe,All Europe,Total,Total,Total,Total,2004,52252.0353109787
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Total,Total,2011,52233.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Male,Total,2013,51973.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Male,Total,2012,51591.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Total,Total,2009,51461.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Male,Total,2018,51334.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Total,Total,2003,51064.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Total,Total,2008,50135.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Total,Total,2002,49710.0
IND,Asia,Southern Asia,India,Total,Total,Total,Total,1992,49688.0
IND,Asia,Southern Asia,India,Total,Total,Total,Total,1998,49292.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Total,Total,2006,49165.0
IND,Asia,Southern Asia,India,Total,Total,Total,Total,1991,48574.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Total,Total,2004,48394.0
IND,Asia,Southern Asia,India,Total,Total,Total,Total,2000,48167.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Total,Total,2001,47955.0
IND,Asia,Southern Asia,India,Total,Total,Total,Total,1993,47947.0
RUS,Europe,Eastern Europe,Russian Federation,Total,Total,Total,Total,1994,47870.0
IND,Asia,Southern Asia,India,Total,Total,Total,Total,1999,47781.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Male,Total,2010,47777.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Total,Total,2007,47731.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Total,Total,2020,47722.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Male,Total,2011,47650.0
IND,Asia,Southern Asia,India,Total,Total,Total,Total,2011,47640.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Total,Total,2005,47593.0
BIG5_EUR,Europe,Europe,All Europe,Total,Total,Total,Total,2005,47559.4711813926
IND,Asia,Southern Asia,India,Total,Total,Total,Total,2012,47478.0
IND,Asia,Southern Asia,India,Total,Total,Total,Total,1994,47458.0
IND,Asia,Southern Asia,India,Total,Total,Total,Total,1997,47418.0
IND,Asia,Southern Asia,India,Total,Total,Total,Total,2014,47356.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Male,Total,2009,47131.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Male,Total,2003,47102.0
IND,Asia,Southern Asia,India,Total,Total,Total,Total,1996,46912.0
IND,Asia,Southern Asia,India,Total,Total,Total,Total,2004,46490.0
IND,Asia,Southern Asia,India,Total,Total,Total,Total,2010,46460.0
IND,Asia,Southern Asia,India,Total,Total,Total,Total,2001,46420.0
IND,Asia,Southern Asia,India,Total,Total,Total,Total,1995,46386.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Male,Total,2008,46042.0
IND,Asia,Southern Asia,India,Total,Total,Total,Total,2008,45999.0
IND,Asia,Southern Asia,India,Total,Total,Total,Total,2013,45878.0
IND,Asia,Southern Asia,India,Total,Total,Total,Total,2009,45824.0
BRA,Americas,Latin America and the Caribbean,Brazil,Total,Total,Male,Total,2002,45787.0
